Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
HDFCBANK,EQ,2023-12-15,"1,650.15","1,650.00","1,668.00","1,646.60","1,656.05","1,656.55","1,655.35","6,94,18,565","1,14,91,20,65,107.80","4,20,832","4,95,73,293",71.41
HDFCBANK,EQ,2023-12-18,"1,656.55","1,660.70","1,664.70","1,650.95","1,652.50","1,655.70","1,657.78","90,07,377","14,93,22,77,614.85","2,58,215","57,29,288",63.61
HDFCBANK,EQ,2023-12-19,"1,655.70","1,650.00","1,658.65","1,644.05","1,650.50","1,652.90","1,651.23","1,20,04,223","19,82,17,02,426.65","2,57,002","68,61,842",57.16
HDFCBANK,EQ,2023-12-20,"1,652.90","1,658.00","1,668.95","1,644.45","1,644.75","1,657.00","1,662.23","1,71,16,260","28,45,12,45,154.05","4,15,287","1,14,01,194",66.61
HDFCBANK,EQ,2023-12-21,"1,657.00","1,657.00","1,689.75","1,650.25","1,685.00","1,686.70","1,672.87","1,82,94,620","30,60,44,91,502.45","3,85,913","1,05,06,095",57.43
HDFCBANK,EQ,2023-12-22,"1,686.70","1,683.60","1,685.90","1,667.10","1,668.70","1,670.85","1,675.74","2,42,89,425","40,70,27,11,527.50","4,50,284","1,71,51,697",70.61
HDFCBANK,EQ,2023-12-26,"1,670.85","1,673.25","1,685.95","1,668.55","1,684.10","1,682.45","1,678.46","90,22,928","15,14,45,82,177.45","2,43,596","50,04,732",55.47
HDFCBANK,EQ,2023-12-27,"1,682.45","1,681.50","1,706.50","1,678.60","1,702.10","1,703.30","1,695.87","1,35,04,539","22,90,18,80,536.75","3,21,373","91,79,567",67.97
HDFCBANK,EQ,2023-12-28,"1,703.30","1,709.30","1,721.40","1,702.00","1,708.85","1,705.25","1,711.26","2,20,38,235","37,71,30,47,859.00","4,23,062","1,50,56,267",68.32
HDFCBANK,EQ,2023-12-29,"1,705.25","1,697.00","1,714.90","1,696.00","1,708.65","1,709.25","1,707.51","1,25,05,713","21,35,36,50,105.25","2,64,143","91,95,603",73.53
HDFCBANK,EQ,2024-01-01,"1,709.25","1,706.00","1,709.15","1,692.00","1,692.90","1,698.10","1,701.52","71,19,843","12,11,45,68,489.30","2,58,349","44,16,670",62.03
HDFCBANK,EQ,2024-01-02,"1,698.10","1,698.80","1,702.80","1,688.70","1,697.50","1,699.10","1,697.43","1,46,21,046","24,81,81,49,211.10","3,34,886","86,90,628",59.44
HDFCBANK,EQ,2024-01-03,"1,699.10","1,702.00","1,704.70","1,668.95","1,674.60","1,672.90","1,681.27","1,41,94,881","23,86,54,12,912.55","4,26,015","86,13,392",60.68
HDFCBANK,EQ,2024-01-04,"1,672.90","1,678.00","1,694.95","1,670.70","1,690.85","1,690.85","1,681.98","1,33,67,028","22,48,31,29,792.50","3,35,934","94,57,028",70.75
HDFCBANK,EQ,2024-01-05,"1,690.85","1,687.15","1,704.90","1,668.10","1,679.00","1,682.20","1,679.44","1,59,44,735","26,77,82,51,761.45","4,26,162","96,17,611",60.32
HDFCBANK,EQ,2024-01-08,"1,682.20","1,678.50","1,682.35","1,660.00","1,662.90","1,663.45","1,671.84","89,99,235","15,04,53,04,192.30","3,68,430","56,43,830",62.71
HDFCBANK,EQ,2024-01-09,"1,663.45","1,667.15","1,677.80","1,646.75","1,650.95","1,650.50","1,660.84","1,26,63,444","21,03,19,58,360.50","2,69,602","65,28,474",51.55
HDFCBANK,EQ,2024-01-10,"1,650.50","1,643.00","1,659.95","1,641.40","1,656.00","1,655.95","1,653.21","80,57,912","13,32,14,22,833.20","1,73,498","53,76,758",66.73
HDFCBANK,EQ,2024-01-11,"1,655.95","1,660.00","1,662.90","1,643.00","1,649.30","1,649.00","1,653.30","91,57,005","15,13,92,71,150.70","2,30,772","67,16,094",73.34
HDFCBANK,EQ,2024-01-12,"1,649.00","1,652.00","1,656.00","1,633.60","1,643.95","1,641.20","1,645.10","98,86,776","16,26,47,60,030.85","2,78,690","59,97,002",60.66
HDFCBANK,EQ,2024-01-15,"1,641.20","1,647.70","1,680.90","1,643.60","1,679.70","1,672.80","1,666.61","1,41,60,178","23,59,95,25,731.75","4,14,759","97,81,433",69.08
HDFCBANK,EQ,2024-01-16,"1,672.80","1,673.00","1,683.65","1,658.10","1,678.00","1,679.15","1,672.44","1,26,61,250","21,17,51,43,184.95","3,47,404","70,75,982",55.89
HDFCBANK,EQ,2024-01-17,"1,679.15","1,570.00","1,596.80","1,528.40","1,542.15","1,537.50","1,565.65","8,50,72,618","1,33,19,36,18,859.55","20,98,772","5,33,80,592",62.75
HDFCBANK,EQ,2024-01-18,"1,537.50","1,494.00","1,515.00","1,480.05","1,490.00","1,486.15","1,495.03","8,05,35,465","1,20,40,26,78,844.55","15,82,497","5,59,33,202",69.45
HDFCBANK,EQ,2024-01-19,"1,486.15","1,505.95","1,510.25","1,468.40","1,474.90","1,470.65","1,483.88","5,48,00,269","81,31,68,62,185.55","12,75,220","4,09,88,837",74.8
HDFCBANK,EQ,2024-01-20,"1,470.65","1,483.20","1,495.70","1,476.00","1,480.65","1,478.85","1,483.92","1,29,20,293","19,17,26,37,247.30","4,03,196","47,71,146",36.93
HDFCBANK,EQ,2024-01-23,"1,478.85","1,465.00","1,474.70","1,425.00","1,430.95","1,427.35","1,442.66","5,77,34,701","83,29,15,08,720.05","14,15,782","3,79,49,562",65.73
HDFCBANK,EQ,2024-01-24,"1,427.35","1,380.25","1,458.45","1,380.25","1,456.30","1,455.90","1,435.74","4,30,02,202","61,74,01,25,439.00","8,17,417","2,74,74,718",63.89
HDFCBANK,EQ,2024-01-25,"1,455.90","1,452.50","1,457.35","1,419.40","1,440.70","1,434.90","1,434.16","4,94,70,926","70,94,91,59,079.50","7,87,699","3,15,35,782",63.75
HDFCBANK,EQ,2024-01-29,"1,434.90","1,448.05","1,462.80","1,445.80","1,456.80","1,454.65","1,454.14","3,28,22,749","47,72,87,90,185.85","6,94,082","2,37,04,142",72.22
HDFCBANK,EQ,2024-01-30,"1,454.65","1,454.55","1,463.20","1,440.90","1,444.70","1,444.30","1,447.91","2,08,64,384","30,20,98,49,168.35","4,51,375","1,12,58,264",53.96
HDFCBANK,EQ,2024-01-31,"1,444.30","1,439.50","1,474.95","1,436.80","1,462.65","1,462.55","1,462.25","3,28,80,520","48,07,95,51,289.50","5,48,526","1,98,99,886",60.52
HDFCBANK,EQ,2024-02-01,"1,462.55","1,465.05","1,473.60","1,456.05","1,466.50","1,466.35","1,465.35","1,63,45,370","23,95,17,31,259.20","3,95,148","1,04,41,607",63.88
HDFCBANK,EQ,2024-02-02,"1,466.35","1,475.00","1,480.85","1,442.05","1,445.90","1,446.15","1,461.81","2,24,33,877","32,79,41,41,061.40","5,47,098","1,18,94,099",53.02
HDFCBANK,EQ,2024-02-05,"1,446.15","1,446.00","1,451.90","1,434.05","1,443.05","1,444.85","1,442.08","1,93,02,523","27,83,57,69,812.35","4,87,034","95,05,231",49.24
HDFCBANK,EQ,2024-02-06,"1,444.85","1,445.55","1,449.70","1,432.60","1,443.55","1,444.10","1,442.11","2,05,37,870","29,61,79,40,997.40","4,10,774","1,23,54,485",60.15
HDFCBANK,EQ,2024-02-07,"1,444.10","1,453.00","1,453.80","1,426.65","1,430.00","1,429.95","1,435.86","2,74,18,543","39,36,90,92,511.05","5,23,984","1,76,64,287",64.42
HDFCBANK,EQ,2024-02-08,"1,429.95","1,429.85","1,438.95","1,400.50","1,407.25","1,403.05","1,415.51","3,45,53,062","48,91,02,44,009.15","7,97,559","2,23,15,085",64.58
HDFCBANK,EQ,2024-02-09,"1,403.05","1,392.15","1,414.20","1,387.00","1,408.00","1,403.60","1,402.42","2,83,21,062","39,71,79,43,985.60","5,12,854","1,89,21,440",66.81
HDFCBANK,EQ,2024-02-12,"1,403.60","1,399.65","1,413.65","1,383.35","1,392.40","1,390.00","1,394.91","1,72,23,906","24,02,57,25,748.70","4,86,804","1,11,02,019",64.46
HDFCBANK,EQ,2024-02-13,"1,390.00","1,391.95","1,404.35","1,384.35","1,391.95","1,394.45","1,394.82","2,87,90,497","40,15,76,78,244.65","4,45,958","1,61,99,067",56.27
HDFCBANK,EQ,2024-02-14,"1,394.45","1,376.00","1,391.50","1,363.55","1,384.95","1,384.05","1,373.20","4,56,60,405","62,70,09,16,687.85","8,83,690","2,49,52,955",54.65
HDFCBANK,EQ,2024-02-15,"1,384.05","1,385.00","1,415.50","1,384.35","1,414.65","1,414.05","1,402.53","2,07,92,472","29,16,21,28,685.10","5,33,782","1,05,60,634",50.79
HDFCBANK,EQ,2024-02-16,"1,414.05","1,423.90","1,427.70","1,408.45","1,417.05","1,419.90","1,417.97","1,60,87,871","22,81,21,94,900.15","4,02,453","88,20,734",54.83
HDFCBANK,EQ,2024-02-19,"1,419.90","1,429.00","1,429.00","1,415.20","1,419.00","1,417.10","1,420.94","1,72,25,878","24,47,68,80,448.95","2,96,087","1,21,72,296",70.66
HDFCBANK,EQ,2024-02-20,"1,417.10","1,415.00","1,457.25","1,411.80","1,453.00","1,454.30","1,443.09","2,80,66,754","40,50,28,22,506.55","5,18,597","1,79,63,922",64.0
HDFCBANK,EQ,2024-02-21,"1,454.30","1,464.00","1,464.00","1,435.00","1,436.00","1,439.15","1,446.29","2,29,46,568","33,18,73,13,941.50","4,93,970","1,47,41,892",64.24
HDFCBANK,EQ,2024-02-22,"1,439.15","1,417.75","1,428.80","1,412.20","1,422.00","1,419.55","1,419.78","2,52,80,441","35,89,27,43,575.45","4,77,326","1,42,39,980",56.33
HDFCBANK,EQ,2024-02-23,"1,419.55","1,422.55","1,433.90","1,418.00","1,419.45","1,420.60","1,425.27","1,49,16,726","21,26,04,19,308.00","3,35,851","96,40,709",64.63
HDFCBANK,EQ,2024-02-26,"1,420.60","1,413.55","1,434.85","1,413.55","1,421.95","1,422.30","1,426.02","1,17,53,435","16,76,05,78,868.05","3,81,979","71,60,171",60.92
HDFCBANK,EQ,2024-02-27,"1,422.30","1,413.55","1,426.70","1,413.05","1,421.90","1,420.15","1,419.95","1,60,43,575","22,78,11,19,940.60","3,84,714","1,02,38,487",63.82
HDFCBANK,EQ,2024-02-28,"1,420.15","1,420.15","1,424.20","1,404.00","1,406.15","1,409.40","1,414.58","1,26,60,993","17,91,00,38,294.10","3,02,672","82,85,620",65.44
HDFCBANK,EQ,2024-02-29,"1,409.40","1,402.10","1,410.40","1,397.30","1,407.80","1,403.40","1,403.21","2,66,47,850","37,39,25,69,225.70","5,67,422","1,69,04,852",63.44
HDFCBANK,EQ,2024-03-01,"1,403.40","1,400.00","1,432.75","1,400.00","1,429.30","1,430.75","1,419.53","1,73,69,449","24,65,65,07,108.45","4,30,030","1,09,39,226",62.98
HDFCBANK,EQ,2024-03-02,"1,430.75","1,434.55","1,436.00","1,428.10","1,430.95","1,430.75","1,431.16","8,95,265","1,28,12,70,465.10","27,274","5,14,675",57.49
HDFCBANK,EQ,2024-03-04,"1,430.75","1,430.95","1,437.00","1,424.30","1,432.00","1,432.70","1,430.81","1,78,08,237","25,48,02,70,998.65","3,20,401","1,35,14,118",75.89
HDFCBANK,EQ,2024-03-05,"1,432.70","1,422.00","1,443.00","1,421.65","1,439.20","1,440.85","1,432.70","1,89,95,836","27,21,52,48,874.45","3,45,780","1,30,54,500",68.72
HDFCBANK,EQ,2024-03-06,"1,440.85","1,433.55","1,452.85","1,433.55","1,442.85","1,442.60","1,444.30","2,12,04,765","30,62,59,70,319.20","4,29,803","1,10,03,451",51.89
HDFCBANK,EQ,2024-03-07,"1,442.60","1,445.50","1,451.05","1,441.40","1,446.00","1,446.10","1,445.23","2,46,74,023","35,65,95,21,740.40","3,01,040","2,08,66,170",84.57
HDFCBANK,EQ,2024-03-11,"1,446.10","1,430.00","1,445.95","1,423.00","1,427.00","1,427.80","1,431.56","2,52,65,547","36,16,91,85,792.10","4,00,746","1,89,64,859",75.06
HDFCBANK,EQ,2024-03-12,"1,427.80","1,434.00","1,464.00","1,429.25","1,460.75","1,459.55","1,455.21","3,27,09,227","47,59,89,03,857.45","5,63,469","1,63,84,302",50.09
HDFCBANK,EQ,2024-03-13,"1,459.55","1,465.50","1,471.60","1,450.10","1,459.70","1,460.40","1,461.57","3,15,33,727","46,08,88,10,985.45","5,55,367","1,78,16,086",56.5
HDFCBANK,EQ,2024-03-14,"1,460.40","1,462.10","1,466.00","1,444.30","1,457.00","1,455.45","1,452.98","2,62,16,079","38,09,14,65,327.10","3,55,538","1,45,05,354",55.33
HDFCBANK,EQ,2024-03-15,"1,455.45","1,450.00","1,459.30","1,442.25","1,454.70","1,452.65","1,452.16","7,18,06,902","1,04,27,52,32,909.40","4,23,259","5,07,94,310",70.74
HDFCBANK,EQ,2024-03-18,"1,452.65","1,447.00","1,456.00","1,435.80","1,445.75","1,446.05","1,447.44","1,07,18,928","15,51,49,93,593.40","2,98,423","56,92,012",53.1
HDFCBANK,EQ,2024-03-19,"1,446.05","1,435.50","1,452.40","1,435.50","1,449.95","1,449.35","1,445.73","1,80,91,797","26,15,58,72,952.15","3,57,501","1,13,20,260",62.57
HDFCBANK,EQ,2024-03-20,"1,449.35","1,449.05","1,451.65","1,424.65","1,432.00","1,431.05","1,435.82","2,18,03,047","31,30,51,42,954.85","3,91,871","1,23,57,309",56.68
HDFCBANK,EQ,2024-03-21,"1,431.05","1,442.60","1,451.25","1,438.30","1,445.40","1,445.75","1,445.43","1,44,61,430","20,90,30,15,204.35","2,61,033","89,47,572",61.87
HDFCBANK,EQ,2024-03-22,"1,445.75","1,441.00","1,450.75","1,437.75","1,442.55","1,442.85","1,443.79","2,29,90,163","33,19,29,80,386.60","4,08,312","1,45,85,298",63.44
HDFCBANK,EQ,2024-03-26,"1,442.85","1,427.20","1,437.95","1,422.15","1,424.90","1,425.40","1,430.24","2,84,22,145","40,65,04,67,046.25","5,19,149","2,05,03,182",72.14
HDFCBANK,EQ,2024-03-27,"1,425.40","1,423.55","1,447.95","1,421.25","1,443.65","1,440.70","1,436.27","3,10,84,334","44,64,54,17,268.50","4,12,302","1,97,82,418",63.64
HDFCBANK,EQ,2024-03-28,"1,440.70","1,440.70","1,460.50","1,440.70","1,447.00","1,447.90","1,451.60","2,77,96,071","40,34,86,58,115.25","3,70,836","1,68,28,698",60.54
HDFCBANK,EQ,2024-04-01,"1,447.90","1,458.00","1,473.80","1,455.60","1,470.00","1,470.50","1,466.67","1,25,99,785","18,47,97,61,763.45","2,66,085","84,31,758",66.92
HDFCBANK,EQ,2024-04-02,"1,470.50","1,465.15","1,494.85","1,463.25","1,479.55","1,480.15","1,483.23","2,06,12,723","30,57,33,59,203.20","3,15,849","1,09,60,586",53.17
HDFCBANK,EQ,2024-04-03,"1,480.15","1,472.10","1,495.65","1,471.40","1,484.50","1,482.30","1,485.06","2,27,92,193","33,84,77,85,699.15","3,81,267","1,36,84,601",60.04
HDFCBANK,EQ,2024-04-04,"1,482.30","1,504.00","1,530.00","1,504.00","1,529.00","1,527.60","1,520.65","4,44,67,533","67,61,97,06,935.10","6,38,189","2,56,19,874",57.61
HDFCBANK,EQ,2024-04-05,"1,527.60","1,539.00","1,554.50","1,530.15","1,550.05","1,549.55","1,545.34","2,95,27,951","45,63,07,07,255.45","4,46,260","2,11,64,256",71.68
HDFCBANK,EQ,2024-04-08,"1,549.55","1,554.95","1,557.25","1,541.55","1,545.00","1,546.60","1,546.80","1,02,41,470","15,84,14,81,181.95","2,82,686","76,70,253",74.89
HDFCBANK,EQ,2024-04-09,"1,546.60","1,554.85","1,554.85","1,540.30","1,544.40","1,548.55","1,547.47","1,09,42,247","16,93,27,84,193.35","2,86,447","68,14,594",62.28
HDFCBANK,EQ,2024-04-10,"1,548.55","1,549.90","1,549.90","1,532.95","1,534.95","1,536.35","1,539.41","1,39,03,700","21,40,35,51,158.35","2,64,951","76,97,580",55.36
HDFCBANK,EQ,2024-04-12,"1,536.35","1,521.00","1,529.85","1,513.45","1,516.25","1,518.95","1,520.13","2,05,42,104","31,22,67,29,837.45","3,53,957","1,28,01,265",62.32
HDFCBANK,EQ,2024-04-15,"1,518.95","1,497.55","1,510.00","1,492.05","1,493.00","1,494.70","1,501.19","1,17,07,624","17,57,53,73,460.40","3,03,733","68,69,481",58.68
HDFCBANK,EQ,2024-04-16,"1,494.70","1,487.00","1,512.90","1,482.25","1,512.00","1,509.25","1,499.45","1,03,72,443","15,55,29,84,303.10","2,54,321","56,76,628",54.73
HDFCBANK,EQ,2024-04-18,"1,509.25","1,509.80","1,518.85","1,491.05","1,496.80","1,494.70","1,503.85","1,71,17,442","25,74,19,97,797.45","4,00,151","90,61,937",52.94
HDFCBANK,EQ,2024-04-19,"1,494.70","1,486.55","1,534.95","1,480.25","1,534.20","1,531.30","1,514.56","1,72,88,217","26,18,40,17,914.35","3,85,294","95,42,891",55.2
HDFCBANK,EQ,2024-04-22,"1,531.30","1,557.40","1,557.40","1,508.30","1,514.35","1,512.20","1,519.66","2,11,49,219","32,13,97,20,597.85","5,31,868","1,19,96,190",56.72
HDFCBANK,EQ,2024-04-23,"1,512.20","1,526.30","1,526.50","1,503.25","1,507.50","1,507.60","1,510.64","1,34,13,530","20,26,29,98,928.70","2,92,429","85,15,775",63.49
HDFCBANK,EQ,2024-04-24,"1,507.60","1,515.00","1,521.75","1,509.05","1,512.90","1,511.70","1,514.50","1,12,20,790","16,99,38,56,319.65","2,70,693","64,29,367",57.3
HDFCBANK,EQ,2024-04-25,"1,511.70","1,506.25","1,519.70","1,506.25","1,513.80","1,510.75","1,512.64","1,77,22,602","26,80,79,94,509.45","4,12,279","97,76,931",55.17
HDFCBANK,EQ,2024-04-26,"1,510.75","1,519.80","1,528.00","1,505.55","1,511.00","1,509.80","1,515.19","1,24,27,347","18,82,97,91,289.85","3,07,546","64,47,334",51.88
HDFCBANK,EQ,2024-04-29,"1,509.80","1,515.00","1,534.45","1,506.55","1,528.55","1,529.50","1,521.15","1,80,46,675","27,45,16,36,250.70","3,46,924","88,62,484",49.11
HDFCBANK,EQ,2024-04-30,"1,529.50","1,529.20","1,539.50","1,514.90","1,515.45","1,520.10","1,528.27","2,61,53,691","39,96,98,10,062.50","3,96,483","1,04,15,468",39.82
HDFCBANK,EQ,2024-05-02,"1,520.10","1,522.00","1,537.00","1,520.35","1,532.90","1,532.25","1,531.60","1,67,37,503","25,63,51,47,567.95","3,67,994","77,61,502",46.37
HDFCBANK,EQ,2024-05-03,"1,532.25","1,533.25","1,540.60","1,507.20","1,515.65","1,519.60","1,521.12","1,59,32,621","24,23,54,95,414.80","3,09,946","73,82,850",46.34
HDFCBANK,EQ,2024-05-06,"1,519.60","1,522.00","1,534.50","1,517.15","1,523.75","1,522.65","1,525.73","1,43,96,698","21,96,54,19,859.10","2,90,222","96,72,086",67.18
HDFCBANK,EQ,2024-05-07,"1,522.65","1,521.95","1,524.05","1,504.15","1,505.10","1,506.15","1,510.70","1,42,40,301","21,51,28,20,634.10","3,44,750","83,56,783",58.68
HDFCBANK,EQ,2024-05-08,"1,506.15","1,495.95","1,496.95","1,480.35","1,483.50","1,482.65","1,486.59","2,08,43,931","30,98,64,22,880.60","4,65,848","1,35,94,981",65.22
HDFCBANK,EQ,2024-05-09,"1,482.65","1,474.95","1,486.75","1,445.30","1,450.80","1,447.50","1,461.55","2,31,40,639","33,82,11,48,758.20","6,69,580","1,78,83,266",77.28
HDFCBANK,EQ,2024-05-10,"1,447.50","1,439.00","1,451.95","1,426.80","1,439.85","1,437.90","1,440.93","1,36,38,304","19,65,18,68,794.15","3,68,755","82,90,712",60.79
HDFCBANK,EQ,2024-05-13,"1,437.90","1,432.00","1,459.80","1,430.30","1,456.50","1,455.25","1,447.14","1,35,23,601","19,57,05,07,197.60","4,63,000","78,20,181",57.83
HDFCBANK,EQ,2024-05-14,"1,455.25","1,452.25","1,465.50","1,450.30","1,461.60","1,460.95","1,459.59","1,28,32,571","18,73,03,07,625.40","3,15,935","83,09,204",64.75
HDFCBANK,EQ,2024-05-15,"1,460.95","1,459.70","1,459.70","1,435.80","1,440.80","1,438.50","1,443.04","1,94,65,998","28,09,02,23,298.30","3,93,567","1,06,40,101",54.66
HDFCBANK,EQ,2024-05-16,"1,438.50","1,446.05","1,462.55","1,435.50","1,459.75","1,460.25","1,449.96","1,74,72,618","25,33,45,16,598.70","3,82,855","88,39,279",50.59
HDFCBANK,EQ,2024-05-17,"1,460.25","1,446.20","1,468.00","1,446.20","1,463.00","1,464.10","1,461.22","1,04,60,095","15,28,45,49,919.50","2,68,477","60,40,042",57.74
HDFCBANK,EQ,2024-05-18,"1,464.10","1,466.00","1,467.10","1,463.05","1,466.35","1,466.05","1,465.57","5,28,557","77,46,36,045.30","15,995","2,76,670",52.34
HDFCBANK,EQ,2024-05-21,"1,466.05","1,450.10","1,469.70","1,450.10","1,457.20","1,458.80","1,460.08","2,18,84,989","31,95,37,90,444.80","4,13,346","1,56,85,407",71.67
HDFCBANK,EQ,2024-05-22,"1,458.80","1,457.85","1,465.60","1,448.15","1,463.75","1,459.20","1,456.24","1,99,98,139","29,12,21,60,427.50","3,94,368","1,15,01,213",57.51
HDFCBANK,EQ,2024-05-23,"1,459.20","1,458.65","1,495.65","1,457.05","1,492.85","1,492.60","1,477.10","2,04,30,960","30,17,85,06,688.95","3,37,200","1,15,92,193",56.74
HDFCBANK,EQ,2024-05-24,"1,492.60","1,487.50","1,519.90","1,486.00","1,516.50","1,517.20","1,507.33","1,55,30,103","23,40,89,82,967.80","3,25,557","89,25,912",57.47
HDFCBANK,EQ,2024-05-27,"1,517.20","1,523.35","1,545.00","1,519.05","1,528.00","1,527.70","1,533.69","1,46,92,720","22,53,40,43,945.55","3,60,983","85,78,854",58.39
HDFCBANK,EQ,2024-05-28,"1,527.70","1,530.10","1,536.05","1,524.80","1,528.60","1,530.50","1,531.14","1,39,54,452","21,36,62,45,980.65","2,87,323","82,58,977",59.19
HDFCBANK,EQ,2024-05-29,"1,530.50","1,518.00","1,523.85","1,501.25","1,506.00","1,508.30","1,510.22","1,75,73,853","26,54,04,04,866.50","3,24,703","1,02,69,574",58.44
HDFCBANK,EQ,2024-05-30,"1,508.30","1,499.20","1,523.60","1,497.65","1,518.30","1,514.85","1,513.96","1,68,77,675","25,55,22,06,595.80","4,09,393","1,01,63,087",60.22
HDFCBANK,EQ,2024-05-31,"1,514.85","1,519.00","1,536.00","1,514.00","1,525.95","1,531.55","1,528.77","3,70,39,794","56,62,52,43,621.65","4,74,591","2,45,61,027",66.31
HDFCBANK,EQ,2024-06-03,"1,531.55","1,599.00","1,599.00","1,550.00","1,573.00","1,572.20","1,567.87","3,63,18,628","56,94,29,88,275.80","5,84,235","2,09,67,682",57.73
HDFCBANK,EQ,2024-06-04,"1,572.20","1,557.00","1,559.00","1,454.00","1,489.75","1,483.15","1,504.91","4,47,65,620","67,36,84,18,218.55","7,86,620","1,53,39,068",34.27
HDFCBANK,EQ,2024-06-05,"1,483.15","1,494.05","1,559.60","1,482.35","1,545.85","1,551.80","1,523.83","4,08,15,825","62,19,63,52,485.40","6,50,501","1,72,26,690",42.21
HDFCBANK,EQ,2024-06-06,"1,551.80","1,564.90","1,565.45","1,546.60","1,559.50","1,559.70","1,557.00","2,32,11,435","36,14,02,49,317.55","5,99,204","1,25,28,131",53.97
HDFCBANK,EQ,2024-06-07,"1,559.70","1,561.05","1,584.35","1,552.05","1,575.00","1,573.35","1,572.47","1,83,56,108","28,86,44,83,389.90","4,16,517","85,58,942",46.63
HDFCBANK,EQ,2024-06-10,"1,573.35","1,574.00","1,580.65","1,557.60","1,559.55","1,561.30","1,566.93","1,12,27,029","17,59,19,12,808.65","3,14,062","75,35,938",67.12
HDFCBANK,EQ,2024-06-11,"1,561.30","1,556.00","1,571.00","1,552.20","1,563.05","1,564.80","1,564.24","1,47,72,663","23,10,79,28,769.20","4,58,802","83,60,761",56.6
HDFCBANK,EQ,2024-06-12,"1,564.80","1,575.00","1,588.30","1,566.40","1,569.00","1,574.15","1,576.98","1,96,40,218","30,97,22,87,118.05","3,41,079","95,69,983",48.73
HDFCBANK,EQ,2024-06-13,"1,574.15","1,581.75","1,585.70","1,574.00","1,581.20","1,580.75","1,581.85","1,20,60,096","19,07,72,28,502.15","2,81,276","78,52,775",65.11
HDFCBANK,EQ,2024-06-14,"1,580.75","1,584.00","1,599.00","1,577.70","1,595.60","1,596.90","1,592.12","1,27,70,277","20,33,18,73,861.15","3,20,179","78,75,479",61.67
HDFCBANK,EQ,2024-06-18,"1,596.90","1,596.90","1,610.50","1,589.45","1,608.00","1,607.80","1,604.04","1,62,07,857","25,99,80,73,833.50","3,53,540","92,80,334",57.26
HDFCBANK,EQ,2024-06-19,"1,607.80","1,613.40","1,669.90","1,604.00","1,657.00","1,657.85","1,644.44","4,50,65,598","74,10,75,87,437.40","7,09,705","2,48,50,893",55.14
HDFCBANK,EQ,2024-06-20,"1,657.85","1,669.80","1,681.45","1,652.00","1,667.25","1,669.35","1,667.89","2,07,04,371","34,53,26,04,621.85","4,65,827","1,29,30,152",62.45
HDFCBANK,EQ,2024-06-21,"1,669.35","1,672.85","1,672.85","1,643.15","1,661.65","1,665.75","1,658.68","2,58,15,388","42,81,94,37,838.90","4,08,577","1,35,92,741",52.65
HDFCBANK,EQ,2024-06-24,"1,665.75","1,647.00","1,675.10","1,645.75","1,671.00","1,672.40","1,664.93","1,42,72,497","23,76,26,44,259.60","3,87,580","80,66,775",56.52
HDFCBANK,EQ,2024-06-25,"1,672.40","1,671.10","1,716.95","1,671.10","1,707.00","1,711.35","1,705.04","3,72,60,774","63,53,11,28,010.50","6,90,683","1,92,31,430",51.61
HDFCBANK,EQ,2024-06-26,"1,711.35","1,707.95","1,710.90","1,691.10","1,693.50","1,701.50","1,703.01","2,37,98,333","40,52,88,70,562.05","4,24,591","1,50,83,364",63.38
HDFCBANK,EQ,2024-06-27,"1,701.50","1,696.10","1,713.00","1,686.60","1,696.45","1,696.15","1,697.92","2,75,37,325","46,75,61,42,645.90","5,86,504","1,46,20,093",53.09
HDFCBANK,EQ,2024-06-28,"1,696.15","1,697.60","1,706.60","1,679.00","1,685.00","1,683.80","1,692.59","1,32,38,023","22,40,65,74,604.55","3,12,550","77,02,121",58.18
